,ActivityIdentifier,Enterococcus,Fecal Coliform,Total Coliform
21105,CABEACH_WQX-2216693,10.0,,
21106,CABEACH_WQX-2216694,10.0,,
21107,CABEACH_WQX-2216695,10.0,,
21108,CABEACH_WQX-2216696,10.0,,
21109,CABEACH_WQX-2216697,10.0,,
21110,CABEACH_WQX-2216698,10.0,,
21111,CABEACH_WQX-2216699,10.0,,
21112,CABEACH_WQX-2216700,122.0,,
21113,CABEACH_WQX-2216701,10.0,,
21114,CABEACH_WQX-2216702,20.0,,
21115,CABEACH_WQX-2216703,10.0,,
21116,CABEACH_WQX-2216704,10.0,,
21117,CABEACH_WQX-2216705,10.0,,
21118,CABEACH_WQX-2222761,,,74.0
21119,CABEACH_WQX-2222762,,,2382.0
21120,CABEACH_WQX-2222763,,,2142.0
21121,CABEACH_WQX-2222764,,,86.0
21122,CABEACH_WQX-2222765,,,31.0
21123,CABEACH_WQX-2222766,,,332.0
21124,CABEACH_WQX-2222767,,,8164.0
21125,CABEACH_WQX-2222768,,,98.0
21126,CABEACH_WQX-2222769,,,24196.0
21127,CABEACH_WQX-2222770,,,292.0
21128,CABEACH_WQX-2222771,,,31.0
21129,CABEACH_WQX-2222772,,,41.0
21130,CABEACH_WQX-2222773,,,8664.0
21131,CABEACH_WQX-2222774,,,10.0
21132,CABEACH_WQX-2222775,,,63.0
21133,CABEACH_WQX-2222776,,,62.0
21134,CABEACH_WQX-2222777,,,41.0
21135,CABEACH_WQX-2222778,,,1597.0
21136,CABEACH_WQX-2222779,,,10.0
21137,CABEACH_WQX-2222780,,,20.0
21138,CABEACH_WQX-2222781,,,121.0
21139,CABEACH_WQX-2222782,,,1014.0
21140,CABEACH_WQX-2222783,,,10.0
21141,CABEACH_WQX-2222784,,,2613.0
21142,CABEACH_WQX-2222785,,,2481.0
21143,CABEACH_WQX-2222786,,,24196.0
21144,CABEACH_WQX-2222787,,,6131.0
21145,CABEACH_WQX-2222788,,,19863.0
21146,CABEACH_WQX-2222789,,,5475.0
21147,CABEACH_WQX-2222790,,,10462.0
21148,CABEACH_WQX-2222791,,,1597.0
21149,CABEACH_WQX-2222792,,,882.0
21150,CABEACH_WQX-2222793,,,7701.0
21151,CABEACH_WQX-2222794,,,51.0
21152,CABEACH_WQX-2222795,,,1291.0
21153,CABEACH_WQX-2222796,10.0,,
21154,CABEACH_WQX-2222797,1198.0,,
21155,CABEACH_WQX-2222798,399.0,,
21156,CABEACH_WQX-2222799,20.0,,
21157,CABEACH_WQX-2222800,10.0,,
21158,CABEACH_WQX-2222801,10.0,,
21159,CABEACH_WQX-2222802,20.0,,
21160,CABEACH_WQX-2222803,20.0,,
21161,CABEACH_WQX-2222804,14136.0,,
21162,CABEACH_WQX-2222805,727.0,,
21163,CABEACH_WQX-2222806,10.0,,
21164,CABEACH_WQX-2222807,10.0,,
21165,CABEACH_WQX-2222808,97.0,,
21166,CABEACH_WQX-2222809,10.0,,
21167,CABEACH_WQX-2222810,10.0,,
21168,CABEACH_WQX-2222811,10.0,,
21169,CABEACH_WQX-2222812,10.0,,
21170,CABEACH_WQX-2222813,683.0,,
21171,CABEACH_WQX-2222814,10.0,,
21172,CABEACH_WQX-2222815,10.0,,
21173,CABEACH_WQX-2222816,10.0,,
21174,CABEACH_WQX-2222817,521.0,,
21175,CABEACH_WQX-2222818,52.0,,
21176,CABEACH_WQX-2222865,169.0,,
21177,CABEACH_WQX-2222866,,,74.0
21178,CABEACH_WQX-2222867,10.0,,
21179,CABEACH_WQX-2222868,,,75.0
21180,CABEACH_WQX-2222871,10.0,,
21181,CABEACH_WQX-2222872,,,31.0
21182,CABEACH_WQX-2222874,,,213.0
21183,CABEACH_WQX-2222875,52.0,,
21184,CABEACH_WQX-2222877,,,369.0
21185,CABEACH_WQX-2222878,62.0,,
21186,CABEACH_WQX-2222879,10.0,,
21187,CABEACH_WQX-2222880,,,1076.0
21188,CABEACH_WQX-2222882,30.0,,
21189,CABEACH_WQX-2222883,,,199.0
21190,CABEACH_WQX-2222888,259.0,,
21191,CABEACH_WQX-2222890,,,1483.0
21192,CABEACH_WQX-2222892,,,31.0
21193,CABEACH_WQX-2222893,109.0,,
21194,CABEACH_WQX-2222895,246.0,,
21195,CABEACH_WQX-2222896,,,414.0
21196,CABEACH_WQX-2222898,,,160.0
21197,CABEACH_WQX-2222899,31.0,,
21198,CABEACH_WQX-2222901,74.0,,
21199,CABEACH_WQX-2222902,,,132.0
21200,CABEACH_WQX-2222903,,,86.0
21201,CABEACH_WQX-2222904,86.0,,
21202,CABEACH_WQX-2222906,,,31.0
21203,CABEACH_WQX-2222908,10.0,,
21204,CABEACH_WQX-2222909,,,228.0
21205,CABEACH_WQX-2222910,20.0,,
21206,CABEACH_WQX-2222912,,,3448.0
21207,CABEACH_WQX-2222913,72.0,,
21208,CABEACH_WQX-2222916,10.0,,
21209,CABEACH_WQX-2222917,,,31.0
21210,CABEACH_WQX-2222918,,,75.0
21211,CABEACH_WQX-2222919,10.0,,
21212,CABEACH_WQX-2222924,97.0,,
21213,CABEACH_WQX-2222926,,,432.0
21214,CABEACH_WQX-2222927,,,350.0
21215,CABEACH_WQX-2222929,52.0,,
21216,CABEACH_WQX-2222931,10.0,,
21217,CABEACH_WQX-2222932,,,63.0
21218,CABEACH_WQX-2222934,41.0,,
21219,CABEACH_WQX-2222935,,,364.0
21220,CABEACH_WQX-2222936,,,249.0
21221,CABEACH_WQX-2222938,20.0,,
21222,CABEACH_WQX-2222939,,,933.0
21223,CABEACH_WQX-2222941,51.0,,
21224,CABEACH_WQX-2222943,,,933.0
21225,CABEACH_WQX-2222944,41.0,,
21226,CABEACH_WQX-2222945,145.0,,
21227,CABEACH_WQX-2222946,,,1918.0
21228,CABEACH_WQX-2222949,,,233.0
21229,CABEACH_WQX-2222950,10.0,,
21230,CABEACH_WQX-2222951,,,241.0
21231,CABEACH_WQX-2222953,20.0,,
21232,CABEACH_WQX-2222954,,,275.0
21233,CABEACH_WQX-2222955,20.0,,
21234,CABEACH_WQX-2222957,41.0,,
21235,CABEACH_WQX-2222958,,,546.0
21236,CABEACH_WQX-2222961,,,323.0
21237,CABEACH_WQX-2222962,135.0,,
21238,CABEACH_WQX-2222963,,,24196.0
21239,CABEACH_WQX-2222965,110.0,,
21240,CABEACH_WQX-2222966,,,75.0
21241,CABEACH_WQX-2222968,52.0,,
21242,CABEACH_WQX-2222972,,,15531.0
21243,CABEACH_WQX-2222974,97.0,,
21244,CABEACH_WQX-2222975,10.0,,
21245,CABEACH_WQX-2222976,,,199.0
21246,CABEACH_WQX-2222978,20.0,,
21247,CABEACH_WQX-2222980,,,52.0
21248,CABEACH_WQX-2222982,,,160.0
21249,CABEACH_WQX-2222983,10.0,,
21250,CABEACH_WQX-2222985,20.0,,
21251,CABEACH_WQX-2222986,,,199.0
21252,CABEACH_WQX-2222987,10.0,,
21253,CABEACH_WQX-2222988,,,187.0
21254,CABEACH_WQX-2222991,10.0,,
21255,CABEACH_WQX-2222992,,,41.0
21256,CABEACH_WQX-2222994,,,52.0
21257,CABEACH_WQX-2222995,10.0,,
21258,CABEACH_WQX-2222996,10.0,,
21259,CABEACH_WQX-2222997,,,41.0
21260,CABEACH_WQX-2222999,,,108.0
21261,CABEACH_WQX-2223000,10.0,,
21262,CABEACH_WQX-2223006,10.0,,
21263,CABEACH_WQX-2223007,,,63.0
21264,CABEACH_WQX-2223009,30.0,,
21265,CABEACH_WQX-2223010,,,4352.0
21266,CABEACH_WQX-2223011,10.0,,
21267,CABEACH_WQX-2223012,,,41.0
21268,CABEACH_WQX-2223014,,,1935.0
21269,CABEACH_WQX-2223015,185.0,,
21270,CABEACH_WQX-2223017,10.0,,
21271,CABEACH_WQX-2223018,,,96.0
21272,CABEACH_WQX-2223020,,,331.0
21273,CABEACH_WQX-2223022,30.0,,
21274,CABEACH_WQX-2223023,,,395.0
21275,CABEACH_WQX-2223025,10.0,,
21276,CABEACH_WQX-2223026,474.0,,
21277,CABEACH_WQX-2223028,,,5794.0
21278,CABEACH_WQX-2223029,,,17329.0
21279,CABEACH_WQX-2223031,2400.0,,
21280,CABEACH_WQX-2223033,435.0,,
21281,CABEACH_WQX-2223034,,,1439.0
21282,CABEACH_WQX-2223039,,,135.0
21283,CABEACH_WQX-2223040,10.0,,
21284,CABEACH_WQX-2223042,,,272.0
21285,CABEACH_WQX-2223043,10.0,,
21286,CABEACH_WQX-2223045,10.0,,
21287,CABEACH_WQX-2223046,,,63.0
21288,CABEACH_WQX-2223047,,,146.0
21289,CABEACH_WQX-2223049,10.0,,
21290,CABEACH_WQX-2223050,10.0,,
21291,CABEACH_WQX-2223051,,,132.0
21292,CABEACH_WQX-2223053,10.0,,
21293,CABEACH_WQX-2223054,,,246.0
21294,CABEACH_WQX-2223056,10.0,,
21295,CABEACH_WQX-2223058,,,175.0
21296,CABEACH_WQX-2223060,197.0,,
21297,CABEACH_WQX-2223061,,,1842.0
21298,CABEACH_WQX-2223062,74.0,,
21299,CABEACH_WQX-2223063,,,262.0
21300,CABEACH_WQX-2223066,2382.0,,
21301,CABEACH_WQX-2223067,,,17329.0
21302,CABEACH_WQX-2223068,98.0,,
21303,CABEACH_WQX-2223070,,,581.0
21304,CABEACH_WQX-2223075,98.0,,
21305,CABEACH_WQX-2223076,,,487.0
21306,CABEACH_WQX-2223077,74.0,,
21307,CABEACH_WQX-2223078,,,323.0
21308,CABEACH_WQX-2223086,,,10.0
21309,CABEACH_WQX-2223088,10.0,,
21310,CABEACH_WQX-2223090,,,20.0
21311,CABEACH_WQX-2223091,10.0,,
21312,CABEACH_WQX-2223093,10.0,,
21313,CABEACH_WQX-2223094,,,20.0
21314,CABEACH_WQX-2223095,10.0,,
21315,CABEACH_WQX-2223096,,,75.0
21316,CABEACH_WQX-2223099,10.0,,
21317,CABEACH_WQX-2223100,,,160.0
21318,CABEACH_WQX-2223102,41.0,,
21319,CABEACH_WQX-2223103,,,1145.0
21320,CABEACH_WQX-2223104,,,63.0
21321,CABEACH_WQX-2223105,10.0,,
21322,CABEACH_WQX-2223111,10.0,,
21323,CABEACH_WQX-2223112,,,4884.0
21324,CABEACH_WQX-2223113,,,41.0
21325,CABEACH_WQX-2223115,10.0,,
21326,CABEACH_WQX-2223117,,,41.0
21327,CABEACH_WQX-2223118,10.0,,
21328,CABEACH_WQX-2223119,,,31.0
21329,CABEACH_WQX-2223120,10.0,,
21330,CABEACH_WQX-2223122,20.0,,
21331,CABEACH_WQX-2223123,,,30.0
21332,CABEACH_WQX-2223125,10.0,,
21333,CABEACH_WQX-2223126,,,52.0
21334,CABEACH_WQX-2223128,,,41.0
21335,CABEACH_WQX-2223129,10.0,,
21336,CABEACH_WQX-2223268,,,557.0
21337,CABEACH_WQX-2223269,,,20.0
21338,CABEACH_WQX-2223270,,,63.0
21339,CABEACH_WQX-2223271,,,2143.0
21340,CABEACH_WQX-2223272,,,3654.0
21341,CABEACH_WQX-2223273,,,1281.0
21342,CABEACH_WQX-2223274,,,31.0
21343,CABEACH_WQX-2223275,,,41.0
21344,CABEACH_WQX-2223276,,,41.0
21345,CABEACH_WQX-2223277,,,63.0
21346,CABEACH_WQX-2223278,,,63.0
21347,CABEACH_WQX-2223279,,,275.0
21348,CABEACH_WQX-2223280,,,52.0
21349,CABEACH_WQX-2223281,,,20.0
21350,CABEACH_WQX-2223282,,,1956.0
21351,CABEACH_WQX-2223283,,,428.0
21352,CABEACH_WQX-2223284,,,275.0
21353,CABEACH_WQX-2223285,,,5475.0
21354,CABEACH_WQX-2223286,,,457.0
21355,CABEACH_WQX-2223287,,,712.0
21356,CABEACH_WQX-2223288,,,1054.0
21357,CABEACH_WQX-2223289,,,24196.0
21358,CABEACH_WQX-2223290,,,24196.0
21359,CABEACH_WQX-2223291,,,19863.0
21360,CABEACH_WQX-2223292,,,24196.0
21361,CABEACH_WQX-2223293,,,5172.0
21362,CABEACH_WQX-2223294,,,8664.0
21363,CABEACH_WQX-2223295,,,2247.0
21364,CABEACH_WQX-2223296,,,3255.0
21365,CABEACH_WQX-2223297,,,473.0
21366,CABEACH_WQX-2223298,,,4106.0
21367,CABEACH_WQX-2223299,,,8164.0
21368,CABEACH_WQX-2223300,10.0,,
21369,CABEACH_WQX-2223301,10.0,,
21370,CABEACH_WQX-2223302,10.0,,
21371,CABEACH_WQX-2223303,10.0,,
21372,CABEACH_WQX-2223304,10.0,,
21373,CABEACH_WQX-2223305,20.0,,
21374,CABEACH_WQX-2223306,10.0,,
21375,CABEACH_WQX-2223307,10.0,,
21376,CABEACH_WQX-2223308,51.0,,
21377,CABEACH_WQX-2223309,10.0,,
21378,CABEACH_WQX-2223310,10.0,,
21379,CABEACH_WQX-2223311,134.0,,
21380,CABEACH_WQX-2223312,10.0,,
21381,CABEACH_WQX-2223313,41.0,,
21382,CABEACH_WQX-2223314,63.0,,
21383,CABEACH_WQX-2223315,20.0,,
21384,CABEACH_WQX-2223316,175.0,,
21385,CABEACH_WQX-2223317,10.0,,
21386,CABEACH_WQX-2223318,63.0,,
21387,CABEACH_WQX-2223319,504.0,,
21388,CABEACH_WQX-2223320,86.0,,
21389,CABEACH_WQX-2223714,,,24196.0
21390,CABEACH_WQX-2223715,,,24196.0
21391,CABEACH_WQX-2223716,,,24196.0
21392,CABEACH_WQX-2223717,,,24196.0
21393,CABEACH_WQX-2223718,,,19863.0
21394,CABEACH_WQX-2223719,,,441.0
21395,CABEACH_WQX-2223720,,,24196.0
21396,CABEACH_WQX-2223721,,,24196.0
21397,CABEACH_WQX-2223722,,,355.0
21398,CABEACH_WQX-2223723,,,645.0
21399,CABEACH_WQX-2223724,,,1017.0
21400,CABEACH_WQX-2223725,,,24196.0
21401,CABEACH_WQX-2223726,,,17329.0
21402,CABEACH_WQX-2223727,,,24196.0
21403,CABEACH_WQX-2223728,,,24196.0
21404,CABEACH_WQX-2223729,,,24196.0
21405,CABEACH_WQX-2223730,,,8164.0
21406,CABEACH_WQX-2223731,,,9208.0
21407,CABEACH_WQX-2223732,,,24196.0
21408,CABEACH_WQX-2223733,,,3873.0
21409,CABEACH_WQX-2223734,,,663.0
21410,CABEACH_WQX-2223735,,,24196.0
21411,CABEACH_WQX-2223736,,,24196.0
21412,CABEACH_WQX-2223737,,,24196.0
21413,CABEACH_WQX-2223738,,,24196.0
21414,CABEACH_WQX-2223739,,,24196.0
21415,CABEACH_WQX-2223740,,,24196.0
21416,CABEACH_WQX-2223741,,,24196.0
21417,CABEACH_WQX-2223742,,,24196.0
21418,CABEACH_WQX-2223743,,,24196.0
21419,CABEACH_WQX-2223744,,,24196.0
21420,CABEACH_WQX-2223745,,,24196.0
21421,CABEACH_WQX-2223746,,,24196.0
21422,CABEACH_WQX-2223747,,,24196.0
21423,CABEACH_WQX-2223748,2481.0,,
21424,CABEACH_WQX-2223749,2142.0,,
21425,CABEACH_WQX-2223750,2098.0,,
21426,CABEACH_WQX-2223751,2187.0,,
21427,CABEACH_WQX-2223752,457.0,,
21428,CABEACH_WQX-2223753,98.0,,
21429,CABEACH_WQX-2223754,5475.0,,
21430,CABEACH_WQX-2223755,4611.0,,
21431,CABEACH_WQX-2223756,52.0,,
21432,CABEACH_WQX-2223757,199.0,,
21433,CABEACH_WQX-2223758,228.0,,
21434,CABEACH_WQX-2223759,19863.0,,
21435,CABEACH_WQX-2223760,1211.0,,
21436,CABEACH_WQX-2223761,12997.0,,
21437,CABEACH_WQX-2223762,11199.0,,
21438,CABEACH_WQX-2223763,14136.0,,
21439,CABEACH_WQX-2223764,537.0,,
21440,CABEACH_WQX-2223765,473.0,,
21441,CABEACH_WQX-2223766,11199.0,,
21442,CABEACH_WQX-2223767,231.0,,
21443,CABEACH_WQX-2223768,109.0,,
21444,CABEACH_WQX-2223952,,,19863.0
21445,CABEACH_WQX-2223953,,,744.0
21446,CABEACH_WQX-2223954,,,1658.0
21447,CABEACH_WQX-2223955,,,2310.0
21448,CABEACH_WQX-2223956,,,9208.0
21449,CABEACH_WQX-2223957,,,262.0
21450,CABEACH_WQX-2223958,,,2224.0
21451,CABEACH_WQX-2223959,,,52.0
21452,CABEACH_WQX-2223960,,,20.0
21453,CABEACH_WQX-2223961,,,613.0
21454,CABEACH_WQX-2223962,,,24196.0
21455,CABEACH_WQX-2223963,,,20.0
21456,CABEACH_WQX-2223964,,,148.0
21457,CABEACH_WQX-2223965,,,24196.0
21458,CABEACH_WQX-2223966,,,7701.0
21459,CABEACH_WQX-2223967,,,158.0
21460,CABEACH_WQX-2223968,,,2400.0
21461,CABEACH_WQX-2223969,,,122.0
21462,CABEACH_WQX-2223970,,,5475.0
21463,CABEACH_WQX-2223971,,,52.0
21464,CABEACH_WQX-2223972,,,1259.0
21465,CABEACH_WQX-2223973,,,4611.0
21466,CABEACH_WQX-2223974,,,246.0
21467,CABEACH_WQX-2223975,,,1119.0
21468,CABEACH_WQX-2223976,,,3654.0
21469,CABEACH_WQX-2223977,,,528.0
21470,CABEACH_WQX-2223978,,,201.0
21471,CABEACH_WQX-2223979,,,2755.0
21472,CABEACH_WQX-2223980,,,24196.0
21473,CABEACH_WQX-2223981,,,24196.0
21474,CABEACH_WQX-2223982,,,31.0
21475,CABEACH_WQX-2223983,,,41.0
21476,CABEACH_WQX-2223984,,,31.0
21477,CABEACH_WQX-2223985,,,7270.0
21478,CABEACH_WQX-2223986,,,74.0
21479,CABEACH_WQX-2223987,459.0,,
21480,CABEACH_WQX-2223988,379.0,,
21481,CABEACH_WQX-2223989,20.0,,
21482,CABEACH_WQX-2223990,31.0,,
21483,CABEACH_WQX-2223991,10.0,,
21484,CABEACH_WQX-2223992,10.0,,
21485,CABEACH_WQX-2223993,10.0,,
21486,CABEACH_WQX-2223994,20.0,,
21487,CABEACH_WQX-2223995,10.0,,
21488,CABEACH_WQX-2223996,10.0,,
21489,CABEACH_WQX-2223997,10.0,,
21490,CABEACH_WQX-2223998,41.0,,
21491,CABEACH_WQX-2223999,41.0,,
21492,CABEACH_WQX-2224000,187.0,,
21493,CABEACH_WQX-2224001,52.0,,
21494,CABEACH_WQX-2224002,63.0,,
21495,CABEACH_WQX-2224003,10.0,,
21496,CABEACH_WQX-2224004,75.0,,
21497,CABEACH_WQX-2224005,1126.0,,
21498,CABEACH_WQX-2224006,10.0,,
21499,CABEACH_WQX-2224007,10.0,,
21500,CABEACH_WQX-2224008,10.0,,
21501,CABEACH_WQX-2224009,10.0,,
21502,CABEACH_WQX-2224013,59.0,,
21503,CABEACH_WQX-2224014,,650.0,
21504,CABEACH_WQX-2224015,,,3400.0
21505,CABEACH_WQX-2224016,10.0,,
21506,CABEACH_WQX-2224017,,23.0,
21507,CABEACH_WQX-2224018,,,230.0
21508,CABEACH_WQX-2224019,40.0,,
21509,CABEACH_WQX-2224020,,12.0,
21510,CABEACH_WQX-2224021,,,63.0
21511,CABEACH_WQX-2224022,3.0,,
21512,CABEACH_WQX-2224023,,5.0,
21513,CABEACH_WQX-2224024,,,10.0
21514,CABEACH_WQX-2224025,130.0,,
21515,CABEACH_WQX-2224026,,350.0,
21516,CABEACH_WQX-2224027,,,820.0
21517,CABEACH_WQX-2224028,250.0,,
21518,CABEACH_WQX-2224029,,480.0,
21519,CABEACH_WQX-2224030,,,1500.0
21520,CABEACH_WQX-2224031,7.0,,
21521,CABEACH_WQX-2224032,,10.0,
21522,CABEACH_WQX-2224033,,,250.0
21523,CABEACH_WQX-2224034,12.0,,
21524,CABEACH_WQX-2224035,,12.0,
21525,CABEACH_WQX-2224036,,,110.0
21526,CABEACH_WQX-2224037,17.0,,
21527,CABEACH_WQX-2224038,,2.0,
21528,CABEACH_WQX-2224039,,,430.0
21529,CABEACH_WQX-2224040,28.0,,
21530,CABEACH_WQX-2224041,,30.0,
21531,CABEACH_WQX-2224042,,,520.0
21532,CABEACH_WQX-2224043,35.0,,
21533,CABEACH_WQX-2224044,,130.0,
21534,CABEACH_WQX-2224045,,,220.0
21535,CABEACH_WQX-2224046,14.0,,
21536,CABEACH_WQX-2224047,,18.0,
21537,CABEACH_WQX-2224048,,,75.0
21538,CABEACH_WQX-2224049,18.0,,
21539,CABEACH_WQX-2224050,,19.0,
21540,CABEACH_WQX-2224051,,,74.0
21541,CABEACH_WQX-2224052,2.0,,
21542,CABEACH_WQX-2224053,,20.0,
21543,CABEACH_WQX-2224054,,,20.0
21544,CABEACH_WQX-2224055,10.0,,
21545,CABEACH_WQX-2224056,,11.0,
21546,CABEACH_WQX-2224057,,,96.0
21547,CABEACH_WQX-2224058,13.0,,
21548,CABEACH_WQX-2224059,,24.0,
21549,CABEACH_WQX-2224060,,,96.0
21550,CABEACH_WQX-2224061,10.0,,
21551,CABEACH_WQX-2224062,,9.0,
21552,CABEACH_WQX-2224063,,,200.0
21553,CABEACH_WQX-2224064,8.0,,
21554,CABEACH_WQX-2224065,,2.0,
21555,CABEACH_WQX-2224066,,,240.0
21556,CABEACH_WQX-2224067,11.0,,
21557,CABEACH_WQX-2224068,,8.0,
21558,CABEACH_WQX-2224069,,,140.0
21559,CABEACH_WQX-2224070,21.0,,
21560,CABEACH_WQX-2224071,,2.0,
21561,CABEACH_WQX-2224072,,,160.0
21562,CABEACH_WQX-2226309,,,1829.0
21563,CABEACH_WQX-2226310,,,31.0
21564,CABEACH_WQX-2226311,,,4786.0
21565,CABEACH_WQX-2226312,,,175.0
21566,CABEACH_WQX-2226313,,,2400.0
21567,CABEACH_WQX-2226314,,,199.0
21568,CABEACH_WQX-2226315,,,3448.0
21569,CABEACH_WQX-2226316,,,1679.0
21570,CABEACH_WQX-2226317,,,75.0
21571,CABEACH_WQX-2226318,,,1281.0
21572,CABEACH_WQX-2226319,,,373.0
21573,CABEACH_WQX-2226320,,,134.0
21574,CABEACH_WQX-2226321,,,121.0
21575,CABEACH_WQX-2226322,,,121.0
21576,CABEACH_WQX-2226323,,,14136.0
21577,CABEACH_WQX-2226324,,,1541.0
21578,CABEACH_WQX-2226325,,,5794.0
21579,CABEACH_WQX-2226326,,,63.0
21580,CABEACH_WQX-2226327,,,9208.0
21581,CABEACH_WQX-2226328,,,6867.0
21582,CABEACH_WQX-2226329,,,142.0
21583,CABEACH_WQX-2226330,,,2282.0
21584,CABEACH_WQX-2226331,,,5475.0
21585,CABEACH_WQX-2226332,,,9804.0
21586,CABEACH_WQX-2226333,,,20.0
21587,CABEACH_WQX-2226334,,,10.0
21588,CABEACH_WQX-2226335,,,24196.0
21589,CABEACH_WQX-2226336,,,24196.0
21590,CABEACH_WQX-2226337,,,10.0
21591,CABEACH_WQX-2226338,,,388.0
21592,CABEACH_WQX-2226339,,,5794.0
21593,CABEACH_WQX-2226340,,,4884.0
21594,CABEACH_WQX-2226341,,,31.0
21595,CABEACH_WQX-2226342,,,1597.0
21596,CABEACH_WQX-2226343,,,14136.0
21597,CABEACH_WQX-2226344,10.0,,
21598,CABEACH_WQX-2226345,10.0,,
21599,CABEACH_WQX-2226346,10.0,,
21600,CABEACH_WQX-2226347,20.0,,
21601,CABEACH_WQX-2226348,10.0,,
21602,CABEACH_WQX-2226349,85.0,,
21603,CABEACH_WQX-2226350,10.0,,
21604,CABEACH_WQX-2226351,10.0,,
21605,CABEACH_WQX-2226352,10.0,,
21606,CABEACH_WQX-2226353,63.0,,
21607,CABEACH_WQX-2226354,10.0,,
21608,CABEACH_WQX-2226355,10.0,,
21609,CABEACH_WQX-2226356,341.0,,
21610,CABEACH_WQX-2226357,266.0,,
21611,CABEACH_WQX-2226358,86.0,,
21612,CABEACH_WQX-2226359,10.0,,
21613,CABEACH_WQX-2226360,10.0,,
21614,CABEACH_WQX-2226361,10.0,,
21615,CABEACH_WQX-2226362,10.0,,
21616,CABEACH_WQX-2226363,10.0,,
21617,CABEACH_WQX-2226364,31.0,,
21618,CABEACH_WQX-2226365,332.0,,
21619,CABEACH_WQX-2226403,,,85.0
21620,CABEACH_WQX-2226404,,,10.0
21621,CABEACH_WQX-2226405,,,122.0
21622,CABEACH_WQX-2226406,,,63.0
21623,CABEACH_WQX-2226407,,,399.0
21624,CABEACH_WQX-2226408,,,20.0
21625,CABEACH_WQX-2226409,,,820.0
21626,CABEACH_WQX-2226410,,,1067.0
21627,CABEACH_WQX-2226411,,,3076.0
21628,CABEACH_WQX-2226412,,,185.0
21629,CABEACH_WQX-2226413,,,1607.0
21630,CABEACH_WQX-2226414,,,24196.0
21631,CABEACH_WQX-2226415,,,158.0
21632,CABEACH_WQX-2226416,,,3654.0
21633,CABEACH_WQX-2226417,,,10.0
21634,CABEACH_WQX-2226418,,,10.0
21635,CABEACH_WQX-2226419,,,86.0
21636,CABEACH_WQX-2226420,,,247.0
21637,CABEACH_WQX-2226421,,,10.0
21638,CABEACH_WQX-2226422,,,246.0
21639,CABEACH_WQX-2226423,,,262.0
21640,CABEACH_WQX-2226424,,,886.0
21641,CABEACH_WQX-2226425,,,959.0
21642,CABEACH_WQX-2226426,,,708.0
21643,CABEACH_WQX-2226427,,,10.0
21644,CABEACH_WQX-2226428,,,218.0
21645,CABEACH_WQX-2226429,,,20.0
21646,CABEACH_WQX-2226430,,,24196.0
21647,CABEACH_WQX-2226431,,,4884.0
21648,CABEACH_WQX-2226432,,,5794.0
21649,CABEACH_WQX-2226433,,,5794.0
21650,CABEACH_WQX-2226434,,,24196.0
21651,CABEACH_WQX-2226435,,,5172.0
21652,CABEACH_WQX-2226436,,,6488.0
21653,CABEACH_WQX-2226437,,,228.0
21654,CABEACH_WQX-2226438,,,389.0
21655,CABEACH_WQX-2226439,,,15531.0
21656,CABEACH_WQX-2226440,10.0,,
21657,CABEACH_WQX-2226441,10.0,,
21658,CABEACH_WQX-2226442,10.0,,
21659,CABEACH_WQX-2226443,10.0,,
21660,CABEACH_WQX-2226444,10.0,,
21661,CABEACH_WQX-2226445,10.0,,
21662,CABEACH_WQX-2226446,10.0,,
21663,CABEACH_WQX-2226447,20.0,,
21664,CABEACH_WQX-2226448,10.0,,
21665,CABEACH_WQX-2226449,10.0,,
21666,CABEACH_WQX-2226450,10.0,,
21667,CABEACH_WQX-2226451,10.0,,
21668,CABEACH_WQX-2226452,10.0,,
21669,CABEACH_WQX-2226453,10.0,,
21670,CABEACH_WQX-2226454,110.0,,
21671,CABEACH_WQX-2226455,218.0,,
21672,CABEACH_WQX-2226456,393.0,,
21673,CABEACH_WQX-2226457,250.0,,
21674,CABEACH_WQX-2226458,10.0,,
21675,CABEACH_WQX-2226459,10.0,,
21676,CABEACH_WQX-2226460,10.0,,
21677,CABEACH_WQX-2226461,10.0,,
21678,CABEACH_WQX-2226462,10.0,,
21679,CABEACH_WQX-2226463,31.0,,
21680,CABEACH_WQX-2226561,262.0,,
21681,CABEACH_WQX-2226562,,,97.0
21682,CABEACH_WQX-2226563,,,31.0
21683,CABEACH_WQX-2226565,10.0,,
21684,CABEACH_WQX-2226567,10.0,,
21685,CABEACH_WQX-2226568,,,20.0
21686,CABEACH_WQX-2226569,10.0,,
21687,CABEACH_WQX-2226570,,,201.0
21688,CABEACH_WQX-2226572,,,52.0
21689,CABEACH_WQX-2226573,20.0,,
21690,CABEACH_WQX-2226575,,,3873.0
21691,CABEACH_WQX-2226576,336.0,,
21692,CABEACH_WQX-2226578,20.0,,
21693,CABEACH_WQX-2226579,,,63.0
21694,CABEACH_WQX-2226582,,,109.0
21695,CABEACH_WQX-2226583,10.0,,
21696,CABEACH_WQX-2226584,,,171.0
21697,CABEACH_WQX-2226585,10.0,,
21698,CABEACH_WQX-2226588,,,74.0
21699,CABEACH_WQX-2226589,10.0,,
21700,CABEACH_WQX-2226591,,,20.0
21701,CABEACH_WQX-2226592,10.0,,
21702,CABEACH_WQX-2226593,10.0,,
21703,CABEACH_WQX-2226594,,,20.0
21704,CABEACH_WQX-2226597,,,10.0
